id_logradouro;desc_logradouro
2285;QNM 19 CONJUNTO H
2286;QNM 24 CONJUNTO J
2287;QNM 7
2288;QNM 8 CONJUNTO P
2289;QNM QUADRA 6 CONJUNTO D
2290;QNN 38 CONJUNTO B
2291;QNO 1 CONJUNTO B
2292;QNO 16 CONJUNTO I
2293;QNO 2 CONJUNTO A
2294;QNP 14 CONJUNTO U
2295;QNP 30 CONJUNTO U
2296;QNP 34 CONJUNTO A
2297;QR 103 CONJUNTO B
2298;QR 120 CONJUNTO F
2299;QR 310 CONJUNTO P
2300;QR 410 CONJUNTO 1
2301;QR 417 CONJUNTO A
2302;QR 829 CONJUNTO 2
2303;QS 410 CONJUNTO F
2304;QS 8 CONJUNTO 1 A
2305;QUADRA 1
2306;QUADRA 12 36
2307;QUADRA 17
2308;QUADRA 19
2309;QUADRA 2
2310;QUADRA 206
2311;QUADRA 206 SUL AVENIDA LO 5
2312;QUADRA 25
2313;QUADRA 3
2314;QUADRA 305 NORTE ALAMEDA 34
2315;QUADRA 305 SUL RUA 4
2316;QUADRA 39
2317;QUADRA 4
2318;QUADRA 403
2319;QUADRA 404 SUL ALAMEDA
2320;QUADRA 404 SUL QR 1 ALAMEDA 8
2321;QUADRA 45
2322;QUADRA 48
2323;QUADRA 499
2324;QUADRA 601 SUL AVENIDA JOAQUIM TEOTONIO SEGURADO 3
2325;QUADRA 612 SUL ALAMEDA 8
2326;QUADRA 7
2327;QUADRA 8
2328;QUADRA 804 SUL ALAMEDA 5
2329;QUADRA 806 SUL AVENIDA LO 19
2330;QUADRA 83
2331;QUADRA 906 SUL ALAMEDA 3
2332;QUADRA 98
2333;QUADRA A
2334;QUADRA B
2335;QUADRA C
2336;QUADRA CINCO
2337;QUADRA CND
2338;QUADRA CONDE
2339;QUADRA DIRCEU ARCOVERDE I
2340;QUADRA E
2341;QUADRA MOCAMBINHO SETOR A
2342;QUADRA PARQUE PIAUI
2343;QUADRA QC
2344;QUADRA T DOIS
2345;QUADRA TREZE FL
2346;QUADRA UM FL
2347;QUARTA TRAVESSA PERNAMBUCO
2348;RAMAL ALCIDES GIANI
2349;RANCHO SANTA EDWIRGES
2350;RESIDENCIAL RUA GERONIMO DE ANDRADE
2351;RESIDENCIAL SE MACHADO
2352;RESIDENCIAL SERRA DE SAO FRANCISCO
2353;RODOVIA 163
2354;RODOVIA 422
2355;RODOVIA AC 40
2356;RODOVIA AL 101
2357;RODOVIA AMARAL PEIXOTO
2358;RODOVIA AMARO ANTONIO VIEIRA
2359;RODOVIA ANTONIO GIOLO
2360;RODOVIA ANTONIO HEIL
2361;RODOVIA AR
2362;RODOVIA ARAPONGAS ASTORGA
2363;RODOVIA ARARAQUARA JAU
2364;RODOVIA ARTUR BERNARDES
2365;RODOVIA AUG MEIRA FILHO LOTEAMENTO BELO JARDIM GUARITA
2366;RODOVIA AUGUSTO MONTENEGRO
2367;RODOVIA B BTA MINEIROS DO TIETE
2368;RODOVIA BA 1
2369;RODOVIA BA 515
2370;RODOVIA BA 52
2371;RODOVIA BANDEIRANTES
2372;RODOVIA BARNABE CABRAL TOLEDO
2373;RODOVIA BR 10
2374;RODOVIA BR 101
2375;RODOVIA BR 104
2376;RODOVIA BR 116
2377;RODOVIA BR 135
2378;RODOVIA BR 153
2379;RODOVIA BR 158
2380;RODOVIA BR 163
2381;RODOVIA BR 222
2382;RODOVIA BR 230
2383;RODOVIA BR 242
2384;RODOVIA BR 256
2385;RODOVIA BR 262
2386;RODOVIA BR 277
2387;RODOVIA BR 280
2388;RODOVIA BR 282
2389;RODOVIA BR 285
2390;RODOVIA BR 293
2391;RODOVIA BR 304
2392;RODOVIA BR 316
2393;RODOVIA BR 317
2394;RODOVIA BR 354
2395;RODOVIA BR 364
2396;RODOVIA BR 365
2397;RODOVIA BR 369
2398;RODOVIA BR 373
2399;RODOVIA BR 376
2400;RODOVIA BR 386
2401;RODOVIA BR 40
2402;RODOVIA BR 421
2403;RODOVIA BR 429
2404;RODOVIA BR 452
2405;RODOVIA BR 459
2406;RODOVIA BR 469
2407;RODOVIA BR 470
2408;RODOVIA BR 482
2409;RODOVIA BR 60
2410;RODOVIA BR 70
2411;RODOVIA BR CENTO E UM
2412;RODOVIA BR TREZENTOS E CINQUENTA E SEIS
2413;RODOVIA BRI 101
2414;RODOVIA CANDIDO PORTINARI
2415;RODOVIA CAPITAO BARDUINO
2416;RODOVIA CASTRO A TIBAGI
2417;RODOVIA CE 354
2418;RODOVIA CESARIO JOSE DE CASTILHO
2419;RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS
2420;RODOVIA DA UVA
2421;RODOVIA DF 1
2422;RODOVIA DF 440
2423;RODOVIA DO ACUCAR
2424;RODOVIA DO CAFE
2425;RODOVIA DO CAQUI
2426;RODOVIA DO PAPEL
2427;RODOVIA DO SOL
2428;RODOVIA DO TAPANA ALAMEDA KUBISTCHEK
2429;RODOVIA DOM GABRIEL PAULINO BUENO COUTO
2430;RODOVIA DOM PEDRO I
2431;RODOVIA DOUTOR OSWALDO CRUZ
2432;RODOVIA ENGENHEIRO ERMENIO O PENTEADO
2433;RODOVIA ENTRONCAMENTO DA BR
2434;RODOVIA ES 80
2435;RODOVIA EST VELHA BAHIA FEIRA
2436;RODOVIA ESTRADA ITAPEBUCU
2437;RODOVIA FERNAO DIAS BR
2438;RODOVIA GERALDINA BEZERRA DE FREITAS
2439;RODOVIA GO 164
2440;RODOVIA GO 40
2441;RODOVIA GRP
2442;RODOVIA GUIDO DE MATOS RODRIGUES
2443;RODOVIA IGUATEMI JUTI
2444;RODOVIA IRACEMAPOLIS A STA BARBARA D OESTE
2445;RODOVIA IRATI A GUAMIRIM
2446;RODOVIA ITABERA TAQUARITUBA
2447;RODOVIA IVO SILVEIRA
2448;RODOVIA JOAO MELAO
2449;RODOVIA JORGE LACERDA
2450;RODOVIA JOSE REDIS SP
2451;RODOVIA JOSE SARNEY
2452;RODOVIA JOSE SARTORELLI
2453;RODOVIA JUVENAL PONCIANO DE CAMARGO
2454;RODOVIA KM O G VARGAS SANANDUVA
2455;RODOVIA LITORANEA CE
2456;RODOVIA MANILIO GOBBI
2457;RODOVIA MARATAIZES SAFRA
2458;RODOVIA MARECHAL RONDON
2459;RODOVIA MARGEM ESQUERDA BR
2460;RODOVIA MG 10
2461;RODOVIA MG 146
2462;RODOVIA MG 290
2463;RODOVIA MG 420
2464;RODOVIA MGT BR
2465;RODOVIA MT 121
2466;RODOVIA MT 130
2467;RODOVIA MT 170
2468;RODOVIA MT 308
2469;RODOVIA MT 338
2470;RODOVIA NESTOR ANANIAS DA CRUZ
2471;RODOVIA PA 136
2472;RODOVIA PA 150
2473;RODOVIA PA 160
2474;RODOVIA PA 263
2475;RODOVIA PA 457
2476;RODOVIA PADRE
2477;RODOVIA PADRE 35
2478;RODOVIA PARISI A PEDRANOPOLIS
2479;RODOVIA PAULINO BURIGO
2480;RODOVIA PERICLES BELINE
2481;RODOVIA PI 240
2482;RODOVIA PIRACICABA A ANHEMBI
2483;RODOVIA PIRANGUCU ITAJUBA
2484;RODOVIA PR 317
2485;RODOVIA PR 412
2486;RODOVIA PR 460
2487;RODOVIA PR 506
2488;RODOVIA PRESIDENTE CASTELO BRANCO
2489;RODOVIA PRESIDENTE COSTA E SILVA
2490;RODOVIA PRESIDENTE DUTRA
2491;RODOVIA PRT 280
2492;RODOVIA RAPOSO TAVARES
2493;RODOVIA REGIS BITTENCOURT
2494;RODOVIA RIO BAHIA BR
2495;RODOVIA RJ 186
2496;RODOVIA RN 118
2497;RODOVIA RO 460
2498;RODOVIA ROMILDO PRADO
2499;RODOVIA RS 115
2500;RODOVIA RS 118
2501;RODOVIA RS 122
2502;RODOVIA RS 126
2503;RODOVIA RS 453
2504;RODOVIA RS O
2505;RODOVIA RSC
2506;RODOVIA RST 287
2507;RODOVIA SAFRA MARATAIZES
2508;RODOVIA SC 135
2509;RODOVIA SC 386
2510;RODOVIA SC 401
2511;RODOVIA SC 405
2512;RODOVIA SC 406
2513;RODOVIA SC 416
2514;RODOVIA SC 438
2515;RODOVIA SC 448
2516;RODOVIA SC 450
2517;RODOVIA SERRA NEGRA LINDOIA
2518;RODOVIA SP 101
2519;RODOVIA SP 127
2520;RODOVIA SP 250
2521;RODOVIA SP 255
2522;RODOVIA SP 340
2523;RODOVIA TANCREDO ALMEIDA NEVES
2524;RODOVIA TERESINA FORTALEZA BR
2525;RODOVIA TO 70
2526;RODOVIA TRANSAMAZONICA
2527;RODOVIA VICINAL DE POLONI A UNIAO PAULISTA
2528;RODOVIA WASHINGTON LUIZ
2529;RS 706
2530;RUA
2531;RUA 1
2532;RUA 10
2533;RUA 10 DE JANEIRO
2534;RUA 10 DE MAIO
2535;RUA 101
2536;RUA 102
2537;RUA 1021
2538;RUA 104
2539;RUA 107
2540;RUA 11
2541;RUA 11 DE AGOSTO
2542;RUA 11 DE MAIO COM RUA JOAO BATISTA DE TOLEDO
2543;RUA 112
2544;RUA 1136
2545;RUA 1139
2546;RUA 116
2547;RUA 12
2548;RUA 122
2549;RUA 126
2550;RUA 13 DE DEZEMBRO
2551;RUA 13 DE JANEIRO
2552;RUA 13 DE MAIO
2553;RUA 138
2554;RUA 14
2555;RUA 14 DE JULHO
2556;RUA 14 DE MARCO
2557;RUA 1400
2558;RUA 15
2559;RUA 15 DE NOVEMBRO
2560;RUA 1500
2561;RUA 1520
2562;RUA 16
2563;RUA 16 DE OUTUBRO
2564;RUA 17
2565;RUA 177
2566;RUA 18
2567;RUA 18 DE AGOSTO
2568;RUA 19
2569;RUA 19 DE ABRIL
2570;RUA 19 DE DEZEMBRO
2571;RUA 19 DE NOVEMBRO
2572;RUA 1O DE MAIO
2573;RUA 2
2574;RUA 2 DE JULHO
2575;RUA 20 DE SETEMBRO
2576;RUA 201
2577;RUA 204
2578;RUA 21
2579;RUA 21 DE ABRIL
2580;RUA 210
2581;RUA 22 DE ABRIL
2582;RUA 222
2583;RUA 23
2584;RUA 23 DE MAIO
2585;RUA 24 DE AGOSTO
2586;RUA 24 DE DEZEMBRO
2587;RUA 24 DE FEVEREIRO
2588;RUA 24 DE MAIO
2589;RUA 24 DE MARCO
2590;RUA 24 DE OUTUBRO
2591;RUA 24 DE SETEMBRO
2592;RUA 240
2593;RUA 25
2594;RUA 25 DE JULHO
2595;RUA 25 DE MARCO
2596;RUA 25 DE NOVEMBRO
2597;RUA 26
2598;RUA 27
2599;RUA 27 DE DEZEMBRO
2600;RUA 27 DE JULHO
2601;RUA 28
2602;RUA 28 DE OUTUBRO
2603;RUA 28 DE SETEMBRO
2604;RUA 291
2605;RUA 3
2606;RUA 3 DE MAIO
2607;RUA 3 DE OUTUBRO
2608;RUA 30
2609;RUA 30 DE JULHO
2610;RUA 301
2611;RUA 305
2612;RUA 31
2613;RUA 31 DE JULHO
2614;RUA 31 DE MARCO
2615;RUA 32
2616;RUA 323
2617;RUA 33
2618;RUA 35
2619;RUA 36
2620;RUA 4
2621;RUA 4 DE MARCO
2622;RUA 43
2623;RUA 44
2624;RUA 47
2625;RUA 49
2626;RUA 5
2627;RUA 5 DE MAIO
2628;RUA 5 DE SETEMBRO
2629;RUA 51
2630;RUA 6
2631;RUA 67
2632;RUA 7 DE SETEMBRO
2633;RUA 700
2634;RUA 739
2635;RUA 8
2636;RUA 8 DE MAIO
2637;RUA 83
2638;RUA 89
2639;RUA 9
2640;RUA 9 DE JULHO
2641;RUA 900
2642;RUA A
2643;RUA A 040
2644;RUA A BAIRRO FERNANDO NEVES
2645;RUA A CONJUNTO AFRANCO
2646;RUA A LOTEAMENTO PANORAMICO
2647;RUA A MARES DO SUL
2648;RUA A NOVO IGUAPE
2649;RUA ABDON NAPY
2650;RUA ABEL GUIMENEZ
2651;RUA ABELARDO
2652;RUA ABELARDO JOSE NACUL
2653;RUA ABILIO CRUZ
2654;RUA ABILIO D DO NASCIMENTO
2655;RUA ABILIO HOLZMANN
2656;RUA ABILIO MOREIRA DE MIRANDA
2657;RUA ABILIO SOARES
2658;RUA ABOLICAO
2659;RUA ABRAAO ANTONIO
2660;RUA ABRAMO CALIMAN
2661;RUA ABURA
2662;RUA ACACIAS
2663;RUA ACADEMICO NILO FIGUEIREDO
2664;RUA ACAMPAMENTO
2665;RUA ACHILES SAPORITE
2666;RUA ACINDINO INACIO DIAS
2667;RUA ACRE
2668;RUA ACU
2669;RUA ADAIL GOMES FERREIRA
2670;RUA ADALBERTO ANDRADE DE CARVALHO
2671;RUA ADALTO LUCIO CARDOSO
2672;RUA ADAMANTINA
2673;RUA ADELI GUIRADELLI
2674;RUA ADELINO DA FONTOURA
2675;RUA ADEMAR CAMPOS DA SILVA
2676;RUA ADERBAL JUREMA
2677;RUA ADIB AUADA
2678;RUA ADMINISTRACAO
2679;RUA ADMINISTRADOR MANOEL ANGELO DE OLIVEIRA
2680;RUA ADO MANOEL DA SILVA
2681;RUA ADOLFO CASSOLI
2682;RUA ADOLFO MAIA
2683;RUA ADOLFO MOTA
2684;RUA ADOLFO QUIXADA
2685;RUA ADOLFO TORRICELLI
2686;RUA ADRIANO JESUS DA COSTA
2687;RUA ADRIANO MARINHO SIQUEIRA
2688;RUA ADRIATICO
2689;RUA ADUTORA
2690;RUA AFONSO BOVERO
2691;RUA AFONSO CELSO
2692;RUA AFONSO DE SOUZA
2693;RUA AFONSO PENA
2694;RUA AFONSO SARDINHA
2695;RUA AFONSO TERRA
2696;RUA AFRICA DO SUL
2697;RUA AGAPITO DOS SANTOS
2698;RUA AGOSTINHO DRAGO
2699;RUA AGOSTINHO LATTARI
2700;RUA AGOSTINHO PIRES DE AGUIAR
2701;RUA AGRONOMICA
2702;RUA AGUAS BRANCAS
2703;RUA AGUAS DE LINDOIA
2704;RUA AGUIA
2705;RUA AIDA
2706;RUA AIMBERE
2707;RUA AIRES DA CUNHA
2708;RUA AIRTON SENA DA SILVA
2709;RUA AIRTON TOMAZZETTO
2710;RUA AIURUOCA
2711;RUA ALAGOAS
2712;RUA ALAMEDA ARAGUAIA
2713;RUA ALAMEDA CITY CAMPOS
2714;RUA ALAMEDA VILA VERDE
2715;RUA ALAMIRO GARCIA
2716;RUA ALAN KARDEC
2717;RUA ALAOR PINHEIRO MACHADO
2718;RUA ALAOR PRATA
2719;RUA ALARICO RIBEIRO
2720;RUA ALASKA
2721;RUA ALBANO EICHOLTZ
2722;RUA ALBANO SCHMIDT
2723;RUA ALBARDAO
2724;RUA ALBATROZ
2725;RUA ALBERTINA MEDEIROS
2726;RUA ALBERTINO GONCALVES VIEIRA
2727;RUA ALBERTO DE SALVO
2728;RUA ALBERTO RODRIGUES BIO
2729;RUA ALBERTO RUTZ
2730;RUA ALBERTO SANTOS
2731;RUA ALBERTO TORRES
2732;RUA ALBERTO UTPADEL
2733;RUA ALBINO B GABRIL
2734;RUA ALBINO LEYZER
2735;RUA ALBINO REINE
2736;RUA ALBINO TESSEROLLI
2737;RUA ALCEBIADES JOSE SOBREIRA
2738;RUA ALCEBIADES VALENTE
2739;RUA ALCENOR CANDEIRA
2740;RUA ALCEU AMOROSO LIMA
2741;RUA ALCEU CARDOSO
2742;RUA ALCIDES DE GODOY
2743;RUA ALCIDES FIGUEIREDO
2744;RUA ALCIDES MARTINS DA CONCEICAO
2745;RUA ALCIDIO GOMES
2746;RUA ALCINO VICENTE
2747;RUA ALCOBACA
2748;RUA ALDEBARAM
2749;RUA ALDERICO ALVITE
2750;RUA ALDO BONADEI
2751;RUA ALEIXO ANTONIO ALVES
2752;RUA ALEIXO RODRIGUES DE QUEIROZ
2753;RUA ALEM PARAIBA
2754;RUA ALEMANHA
2755;RUA ALESSANDRA SALUM CADAR
2756;RUA ALEXANDRE DA MOTTA
2757;RUA ALEXANDRE DE GUSMAO
2758;RUA ALEXANDRE FLEMING
2759;RUA ALFERES J DA ROCHA
2760;RUA ALFERES JOSE MANUEL
2761;RUA ALFERES POLI
2762;RUA ALFONSO RENDANO
2763;RUA ALFREDO BERNARDO LEITE
2764;RUA ALFREDO BUDANT
2765;RUA ALFREDO CARRARA
2766;RUA ALFREDO DE BRITO
2767;RUA ALFREDO GUEDES
2768;RUA ALFREDO JAEGER
2769;RUA ALFREDO MARIANO
2770;RUA ALFREDO MENEZES
2771;RUA ALFREDO SCHURIG
2772;RUA ALFREDO SODRE
2773;RUA ALFREDO TOSI
2774;RUA ALFREDO V AZEVEDO
2775;RUA ALIADOS
2776;RUA ALICE
2777;RUA ALICE BUMACHAR NEFFA
2778;RUA ALICE VIEIRA RANIERI
2779;RUA ALIPIO COELHO SILVA
2780;RUA ALIPIO DE GOES
2781;RUA ALMEIDA JUNIOR
2782;RUA ALMIRANTE ALEXANDRINO
2783;RUA ALMIRANTE ALVES CAMARA
2784;RUA ALMIRANTE ARY RONGEL
2785;RUA ALMIRANTE BARROSO
2786;RUA ALMIRANTE HELENO NUNES
2787;RUA ALMIRANTE PEREIRA GUIMARAES
2788;RUA ALMIRANTE RUFINO
2789;RUA ALMIRANTE TAMANDARE
2790;RUA ALMIZA ROSA
2791;RUA ALOCASIAS
2792;RUA ALOEDIL DA SILVA SAMPAIO
2793;RUA ALOISIO LEONI
2794;RUA ALTAMIRO GUIMARAES
2795;RUA ALTEMAR DUTRA
2796;RUA ALTINO ARANTES
2797;RUA ALTINO PEREIRA DE LIMA
2798;RUA ALTO CHEIROSO
2799;RUA ALTO DA BELA VISTA
2800;RUA ALTO DA CATEDRAL
2801;RUA ALTO DA LUZIA
2802;RUA ALTO DO BONFIM
2803;RUA ALTO DO FRADE
2804;RUA ALTO DO SAO FRANCISCO
2805;RUA ALTO JURUA
2806;RUA ALUISIO COIMBRA
2807;RUA ALUIZIO BRANCO BEZERRA
2808;RUA ALV P DA S NOVAES FILHO
2809;RUA ALVARENGA PEIXOTO
2810;RUA ALVARES AZEVEDO
2811;RUA ALVARES CABRAL
2812;RUA ALVARES FAGUNDES
2813;RUA ALVARES MACHADO
2814;RUA ALVARO ADORNO
2815;RUA ALVARO ALVIM
2816;RUA ALVARO COELHO
2817;RUA ALVARO MAIA
2818;RUA ALVARO MATA
2819;RUA ALVARO PEREIRA
2820;RUA ALVARO RODRIGUES DO PRADO
2821;RUA ALVES
2822;RUA ALVES DA SILVEIRA
2823;RUA ALVES DE BRITO
2824;RUA ALVES DO BUGRE
2825;RUA ALVES GUIMARAES
2826;RUA ALVIR RIESEMBERG
2827;RUA ALVORADA
2828;RUA ALZIRA DE ARAUJO SOUZA
2829;RUA ALZIRA VIANNA CORREA
2830;RUA AMADEU AMARAL
2831;RUA AMADOR BUENO
2832;RUA AMALIA DAVID TRINCA
2833;RUA AMANARU
2834;RUA AMANCIO DE MIRANDA
2835;RUA AMANCIO VALADAO
2836;RUA AMANDIO DOS SANTOS RODRIGUES GRACIO
2837;RUA AMANDO SIMOES
2838;RUA AMAPA
2839;RUA AMARAL GURGEL
2840;RUA AMARO GALVAO
2841;RUA AMAURI TEIXEIRA LEITE
2842;RUA AMAZONAS
2843;RUA AMAZONIA
2844;RUA AMBROSINA DO CARMO BUONAGUIDE
2845;RUA AMBROSIO CALMON
2846;RUA AMBROSIUS PFEIFFER
2847;RUA AMERICA
2848;RUA AMERICANO DO BRASIL
2849;RUA AMERICO BATISTA
2850;RUA AMERICO BONETTO
2851;RUA AMERICO BRASILIENSE
2852;RUA AMERICO CRIVILLIN
2853;RUA AMERICO LUZ
2854;RUA AMERICO MACEDO
2855;RUA AMERICO PRADO
2856;RUA AMERICO TRUFELLI
2857;RUA AMISTERDA
2858;RUA AMPARO
2859;RUA AMPELIO CARLOTTO
2860;RUA ANA ALVARENGA CAMPOS
2861;RUA ANA AUGUSTA NOGUEIRA
2862;RUA ANA ESPINOLA NAVARRO
2863;RUA ANA GENILDA COSTA BARROS
2864;RUA ANA MOTA
2865;RUA ANA NERY
2866;RUA ANA P DUARTE
2867;RUA ANA REIMBERG HEMMEL
2868;RUA ANA RITA AMORIM
2869;RUA ANA SOARES BARCELOS
2870;RUA ANADIR DIAS DE CARVALHO
2871;RUA ANAI
2872;RUA ANALIA FRANCO
2873;RUA ANANIAS AZEVEDO
2874;RUA ANAPOLIS FUTEBOL CLUBE
2875;RUA ANCHIETA
2876;RUA ANDARAI
2877;RUA ANDIRA
2878;RUA ANDRADAS
2879;RUA ANDRADE FERNANDES
2880;RUA ANDRADE NEVES
2881;RUA ANDRE DE ALMEIDA
2882;RUA ANDRE GARBOSA FILHO
2883;RUA ANDRE MENDES
2884;RUA ANDRE PEREIRA TEMUDO
2885;RUA ANDRE PUENTE
2886;RUA ANDRE VIDAL DE NEGREIROS
2887;RUA ANDRELINO JOSE PEDROSO
2888;RUA ANESIO ALVES DE MIRANDA
2889;RUA ANGELA GABARDO PAROLIN
2890;RUA ANGELICA
2891;RUA ANGELINA MARIA DA SILVA
2892;RUA ANGELO BIGI
2893;RUA ANGELO COVATTI
2894;RUA ANGELO DE JESUS PROENCA
2895;RUA ANGELO GOLIN
2896;RUA ANGELO LA PORTA
2897;RUA ANGELO PETRONINI
2898;RUA ANGELO PRETO
2899;RUA ANGELO RIGO
2900;RUA ANGELO TRINDADE PRQ HUMAITA
2901;RUA ANGELO VARELA
2902;RUA ANHANGUERA
2903;RUA ANIBAL REQUIAO
2904;RUA ANICETE LIMA
2905;RUA ANITA GARIBALDI
2906;RUA ANIVALDO PONTON
2907;RUA ANTAO DE MOURA
2908;RUA ANTENAS
2909;RUA ANTENOR DOS S GALANTE
2910;RUA ANTENOR MACHADO
2911;RUA ANTENOR PRUDENCIO DA SILVA
2912;RUA ANTONIA FALCHI
2913;RUA ANTONINHO MARMO
2914;RUA ANTONINO JOSE DE CARVALHO
2915;RUA ANTONIO ADOLFO DE SOUZA
2916;RUA ANTONIO ALFREDO CAMPOS
2917;RUA ANTONIO ALMEIDA MAGALHAES
2918;RUA ANTONIO ALVES
2919;RUA ANTONIO ALVES GUIMARAES
2920;RUA ANTONIO AMARAL
2921;RUA ANTONIO ANDRADE
2922;RUA ANTONIO ARAUJO
2923;RUA ANTONIO ARRUDA
2924;RUA ANTONIO AUGUSTO DO LIVRAMENTO
2925;RUA ANTONIO AYROSA
2926;RUA ANTONIO BARRETO
2927;RUA ANTONIO BAWDEN
2928;RUA ANTONIO BENTO
2929;RUA ANTONIO BENTO DA SILVA
2930;RUA ANTONIO BEZERRA
2931;RUA ANTONIO BINATI ORATI
2932;RUA ANTONIO BITTENCOURT
2933;RUA ANTONIO BOSO
2934;RUA ANTONIO BROILO
2935;RUA ANTONIO CARDOSO
2936;RUA ANTONIO CARLOS
2937;RUA ANTONIO CARNEIRO
2938;RUA ANTONIO CASSEMIRO DE OLIVEIRA
2939;RUA ANTONIO CHICALHONE
2940;RUA ANTONIO CONSELHEIRO
2941;RUA ANTONIO CONTE
2942;RUA ANTONIO DA SILVA VIEIRA
2943;RUA ANTONIO DE BARROS
2944;RUA ANTONIO DE CASTRO
2945;RUA ANTONIO DE FARIA
2946;RUA ANTONIO DE MATOS
2947;RUA ANTONIO DE O PORTES
2948;RUA ANTONIO DE OLIVEIRA
2949;RUA ANTONIO DE SOUZA BRITO
2950;RUA ANTONIO DI CAMPO DI LORTO
2951;RUA ANTONIO DRUMOND
2952;RUA ANTONIO DUQUESA
2953;RUA ANTONIO E DO SACRAMENTO
2954;RUA ANTONIO FABIANO
2955;RUA ANTONIO FALABELA
2956;RUA ANTONIO FANI
2957;RUA ANTONIO FARIA
2958;RUA ANTONIO FRANCA
2959;RUA ANTONIO FRANCISCO DOS REIS
2960;RUA ANTONIO GALDINO MARCA
2961;RUA ANTONIO GARCIA DA COSTA
2962;RUA ANTONIO GIROL
2963;RUA ANTONIO GODOI DE MELO
2964;RUA ANTONIO GOMES
2965;RUA ANTONIO GOMES AMORIM
2966;RUA ANTONIO GOMIDE
2967;RUA ANTONIO GUARNIERI
2968;RUA ANTONIO GUIMARAES
2969;RUA ANTONIO GULIN
2970;RUA ANTONIO J DE MEDEIROS
2971;RUA ANTONIO JOSE MOREIRA
2972;RUA ANTONIO JOSE SANTANA
2973;RUA ANTONIO KAESEMODEL
2974;RUA ANTONIO LEMOS DA SILVA
2975;RUA ANTONIO LOPES MARIN
2976;RUA ANTONIO LOSSO
2977;RUA ANTONIO LUIZ DOS SANTOS
2978;RUA ANTONIO M DO VALLE
2979;RUA ANTONIO MACIEL DE OLIVEIRA
2980;RUA ANTONIO MARIA
2981;RUA ANTONIO MARIA COELHO
2982;RUA ANTONIO MARIANO
2983;RUA ANTONIO MARTINI
2984;RUA ANTONIO MARTINS DE ARAUJO
2985;RUA ANTONIO MASCERI
2986;RUA ANTONIO MINGONE
2987;RUA ANTONIO MORENO PEREZ
2988;RUA ANTONIO MUNIZ
2989;RUA ANTONIO NUNES DA ROCHA RIOS
2990;RUA ANTONIO OLIMPIO
2991;RUA ANTONIO PACCE
2992;RUA ANTONIO PAIS
2993;RUA ANTONIO PEREIRA DE ANDRADE
2994;RUA ANTONIO PEREIRA TAQUES
2995;RUA ANTONIO POMPEU
2996;RUA ANTONIO PRADO
2997;RUA ANTONIO PUPIN
2998;RUA ANTONIO QUNTINO PIRES
2999;RUA ANTONIO R ALMEIDA
3000;RUA ANTONIO REINALDO ZANON
3001;RUA ANTONIO REZENDE CHAVES
3002;RUA ANTONIO RIBEIRO
3003;RUA ANTONIO RIBEIRO FIALHO
3004;RUA ANTONIO ROSIQUE GARCIA
3005;RUA ANTONIO SABINO S ROSA
3006;RUA ANTONIO SAMPAIO FERRAZ
3007;RUA ANTONIO SANGOI NETO
3008;RUA ANTONIO SKREPEC
3009;RUA ANTONIO SVIONTEK
3010;RUA ANTONIO VARGAS
3011;RUA ANTONIO VICENTE SILVA
3012;RUA ANTONIO WELLERSON
3013;RUA ANTONIO ZANCO
3014;RUA ANTURIOS
3015;RUA APARECIDA DE SAO MANOEL
3016;RUA APARECIDA HELENA FERRACINI DA COSTA
3017;RUA APARICIO RODRIGUES
3018;RUA APINAJES
3019;RUA APOL SATHLER
3020;RUA APOLINARIO ALVES
3021;RUA APOLINARIO RODRI SOARES
3022;RUA APOLONIA VON BUETTNER
3023;RUA APOLONIO DE BARROS
3024;RUA APOLONIO DE TIANA
3025;RUA APOSTAL SOTIR TAKO
3026;RUA APRIGIO DE ARAUJO
3027;RUA APRIGIO NOGUEIRA
3028;RUA APUCARANA
3029;RUA AQUARIO
3030;RUA AQUIDABA
3031;RUA ARABUTAN
3032;RUA ARACAJU
3033;RUA ARACATUBA
3034;RUA ARACOO
3035;RUA ARAGUACI
3036;RUA ARAGUARI
3037;RUA ARAL MOREIRA
3038;RUA ARAMBARE
3039;RUA ARANDU
3040;RUA ARARANGUA
3041;RUA ARARAQUARA
3042;RUA ARARAS
3043;RUA ARARE
3044;RUA ARARIBOIA
3045;RUA ARARITAGUABA
3046;RUA ARATANJI
3047;RUA ARATUBA
3048;RUA ARAUCARIA
3049;RUA ARAUJO PINHO
3050;RUA ARCANGELO BIANCHINI
3051;RUA ARCENDINO FERREIRA DERES
3052;RUA ARCILIO ALVES
3053;RUA ARCINDO SARDO
3054;RUA ARCO IRIS
3055;RUA ARDUINO EUGENIO DONIN
3056;RUA AREOLINO DE ABREU
3057;RUA ARETI DELIGEORGE VAVAS
3058;RUA ARGEMIRO PEREIRA MACHADO
3059;RUA ARGENTINA
3060;RUA ARGEU TORRES
3061;RUA ARGOS
3062;RUA ARI BARROSO
3063;RUA ARI MEIRELES
3064;RUA ARI ROLIM COSTA
3065;RUA ARINAIA
3066;RUA ARISTIDES FREITAS
3067;RUA ARISTIDES LOBO
3068;RUA ARISTIDES MUNIZ
3069;RUA ARISTILIANO RAMOS
3070;RUA ARIZONA
3071;RUA ARLINDO COLACO
3072;RUA ARLINDO GEIS
3073;RUA ARLINDO PEREIRA
